729,0,0,0
789,0,0,0
849,0,0,0
909,0,0,0
969,0,0,0
1029,0,0,0
1089,0,0,0
1148,0,0,0
1208,0,0,0
1268,0,0,0
1328,0,0,0
1388,0,0,0
1448,0,0,0
1508,0,0,0
1567,0,0,0
1627,0,0,0
1687,0,0,0
1747,50,0,0
1807,50,0,0
1867,50,0,0
1926,50,0,0
1987,50,0,0
2046,50,0,0
2106,50,0,0
2166,50,0,0
2226,50,0,0
2286,50,0,0
2346,50,0,0
2405,50,0,0
2465,50,0,0
2525,50,0,0
2585,50,0,0
2645,50,0,0
2705,50,0,0
2765,50,0,0
2824,50,0,0
2884,50,0,0
2944,50,0,0
3004,50,0,0
3064,50,0,0
3124,50,0,0
3183,50,0,0
3243,50,0,0
3303,50,0,0
3363,50,0,0
3423,50,0,0
3483,50,0,0
3543,50,0,0
3603,50,0,0
3662,50,0,0
3722,50,0,0
3782,50,0,0
3842,50,0,0
3902,50,0,0
3962,50,0,0
4021,50,0,0
4081,50,0,0
4141,50,0,0
4201,50,0,0
4261,50,0,0
4321,50,0,0
4381,50,0,0
4441,50,0,0
4500,50,0,0
4560,50,0,0
4620,50,0,0
4680,50,0,0
4740,50,0,0
4800,50,0,0
4859,50,0,0
4919,50,0,0
4979,50,0,0
5039,50,0,0
5099,50,0,0
5159,50,0,0
5218,50,0,0
5278,50,0,0
5338,50,0,0
5398,50,0,0
5458,50,0,0
5518,50,0,0
5578,50,0,0
5638,50,0,0
5705,50,0,0
5757,50,0,0
5817,50,0,0
5877,50,0,0
5937,50,0,0
5997,50,0,0
6056,50,0,0
6116,50,0,0
6176,50,0,0
6236,50,0,0
6296,50,0,0
6356,50,0,0
6415,50,0,0
6476,50,0,0
6535,50,0,0
6595,50,0,0
6655,50,0,0
6715,50,0,0
6775,50,0,0
6835,50,0,0
6894,50,0,0
6954,50,0,0
7014,50,0,0
7074,50,0,0
7134,50,0,0
7194,50,0,0
7253,50,0,0
7313,50,0,0
7373,50,0,0
7433,50,0,0
7493,50,0,0
7553,50,0,0
7613,50,0,0
7673,50,0,0
7732,50,0,0
7792,50,0,0
7852,50,0,0
7912,50,0,0
7972,50,0,0
8032,50,0,0
8092,50,0,0
8151,50,0,0
8211,50,0,0
8271,50,0,0
8331,50,0,0
8391,50,0,0
8451,50,0,0
8511,50,0,0
8570,50,0,0
8630,50,0,0
8690,50,0,0
8750,50,0,0
8810,50,0,0
8869,50,0,0
8929,50,0,0
8989,50,0,0
9049,50,0,0
9109,50,0,0
9169,50,0,0
9229,50,0,0
9288,50,0,0
9348,50,0,0
9408,50,0,0
9468,50,0,0
9528,50,0,0
9588,50,0,0
9648,50,0,0
9713,50,0,0
9767,50,0,0
9827,50,0,0
9887,50,0,0
9947,50,0,0
10007,50,0,0
10067,50,0,0
10126,50,0,0
10186,50,0,0
10246,50,0,0
10306,50,0,0
10366,50,0,0
10426,50,0,0
10486,50,0,0
10546,50,0,0
10605,50,0,0
10665,50,0,0
10725,50,0,0
10785,50,0,0
10845,50,0,0
10905,50,0,0
10965,50,0,0
11024,50,0,0
11084,50,0,0
11144,50,0,0
11204,50,0,0
11264,50,0,0
11323,50,0,0
11383,50,0,0
11443,50,0,0
11503,50,0,0
11563,50,0,0
11623,50,0,0
11683,50,0,0
11742,240,0,0
11802,240,0,0
11862,240,0,0
11922,240,0,0
11982,240,0,21
12042,240,26,0
12102,240,26,18
12161,240,60,49
12221,240,96,84
12281,240,136,123
12341,240,178,165
12401,240,222,209
12461,240,264,253
12521,240,307,299
12580,240,358,342
12640,240,408,392
12700,240,579,542
12760,240,655,634
12820,240,680,670
12880,240,679,685
12940,240,680,685
13000,240,682,682
13059,240,678,683
13119,240,678,681
13179,240,681,680
13239,240,676,683
13299,240,678,682
13359,240,681,680
13419,240,681,683
13478,240,677,683
13538,240,681,680
13598,240,678,682
13658,240,677,682
13722,240,681,679
13778,240,679,681
13837,240,676,684
13897,240,679,680
13957,240,679,681
14017,240,677,682
14077,240,679,679
14137,240,680,680
14196,240,677,682
14256,240,679,681
14316,240,680,681
14376,240,675,683
14436,240,678,681
14496,240,682,678
14556,240,677,681
14615,240,676,682
14675,240,682,678
14735,240,677,683
14795,240,677,680
14855,240,681,679
14915,240,677,681
14975,240,676,682
15034,240,679,679
15094,240,678,680
15154,240,677,681
15214,240,678,679
15274,240,677,680
15334,240,676,681
15394,240,679,679
15453,240,679,678
15513,240,675,682
15573,240,678,679
15633,240,680,680
15693,240,676,682
15753,50,678,680
15813,50,678,681
15873,50,676,681
15932,50,679,682
15992,50,679,678
16052,50,675,681
16112,50,676,682
16172,50,670,677
16232,50,661,667
16291,50,650,656
16351,50,641,646
16411,50,633,636
16471,50,621,626
16531,50,613,616
16591,50,603,605
16650,50,593,596
16710,50,585,585
16770,50,574,576
16830,50,566,566
16890,50,557,556
16950,50,547,547
17010,50,539,537
17069,50,530,527
17129,50,522,517
17189,50,511,508
17249,50,504,499
17309,50,494,489
17369,50,487,480
17429,50,476,471
17488,50,469,462
17548,50,460,453
17608,50,452,444
17668,50,443,435
17731,50,434,427
17788,50,426,417
17848,50,418,408
17907,50,411,399
17967,50,402,391
18027,50,394,383
18087,50,386,373
18147,50,378,365
18207,50,370,356
18267,50,362,349
18326,50,354,340
18386,50,348,332
18446,50,339,324
18506,50,330,315
18566,50,325,307
18626,50,316,300
18686,50,308,291
18745,50,302,284
18805,50,294,276
18865,50,286,268
18925,50,280,260
18985,50,272,252
19045,50,265,245
19104,50,258,237
19164,50,251,229
19224,50,244,222
19284,50,237,214
19344,50,230,207
19404,50,223,200
19464,50,217,192
19523,50,210,185
19583,50,203,178
19643,50,196,170
19703,50,190,164
19763,50,184,156
19823,50,178,149
19882,50,171,142
19942,50,165,135
20002,50,158,128
20062,50,152,121
20122,50,147,114
20182,50,140,108
20242,50,134,101
20301,50,128,95
20361,50,122,88
20421,50,116,82
20481,50,111,75
20541,50,105,68
20601,50,100,62
20661,50,94,56
20721,50,89,50
20780,50,83,44
20840,50,78,38
20900,50,72,32
20960,50,67,27
21020,50,61,22
21080,50,57,15
21140,50,51,15
21199,50,47,0
21259,50,42,0
21319,50,37,0
21379,50,33,0
21439,50,28,0
21499,50,25,0
21558,50,21,0
21618,50,17,0
21678,50,0,0
21738,50,9,0
21798,50,0,0
21858,50,29,0
21917,50,0,0
21977,50,0,0
22037,50,0,0
22097,50,0,0
22157,50,0,0
22217,50,0,0
22277,50,0,0
22336,50,0,0
22396,50,0,0
22456,50,0,0
22516,50,0,0
22576,50,0,0
22636,50,0,0
22696,50,0,0
22755,50,0,0
22815,50,0,0
22875,50,0,0
22935,50,0,0
22995,50,0,0
23055,50,0,0
23115,50,0,0
23175,50,0,0
23234,50,0,0
23294,50,0,0
23354,50,0,0
23414,50,0,0
23474,50,0,0
23534,50,0,0
23594,50,0,0
23653,50,0,0
23713,50,0,0
23773,50,0,0
23833,50,0,0
23893,50,0,0
23952,50,0,0
24012,50,0,0
24072,50,0,0
24132,50,0,0
24192,50,0,0
24252,50,0,0
24312,50,0,0
24371,50,0,0
24431,50,0,0
24491,50,0,0
24551,50,0,0
24611,50,0,0
