0,0,0,,,,,,,,,
1,0,0,,,,,,,,,
2,0,0,,,,,,,,,
3,0,0,,,,,,,,,
4,0,0,,,,,,,,,
5,0,0,,,,,,,,,
6,0,0,,,,,,,,,
7,0,0,,,,,,,,,
8,0,0,,,,,,,,,
9,0,0,,,,,,,,,
10,0,0,,,,,,,,,
11,0,0,,,,,,,,,
12,0,0,,,,,,,,,
13,0,0,,,,,,,,,
14,0,0,,,,,,,,,
15,0,0,,,,,,,,,
16,0,0,,,,,,,,,
17,0,1.235294118,,,,,,,,,
18,0,2.470588235,,,,,,,,,
19,0,3.705882353,,,,,,,,,
20,0,4.941176471,,,,,,,,,
21,0,6.176470588,,,,,,,,,
22,0,7.411764706,,,,,,,,,
23,0,8.647058824,,,,,,,,,
24,0,9.882352941,,,,,,,,,
25,0,11.11764706,,,,,,,,,
26,0,12.35294118,,,,,,,,,
27,0,13.58823529,,,,,,,,,
28,0,14.82352941,,,,,,,,,
29,0,16.05882353,,,,,,,,,
30,0,17.29411765,,,,,,,,,
31,0,18.52941176,,,,,,,,,
32,0,19.76470588,,,,,,,,,
33,0,21,,,,,,,,,
34,0,22.23529412,,,,,,,,,
35,0,23.47058824,,,,,,,,,
36,0,24.70588235,,,,,,,,,
37,0,25.94117647,,,,,,,,,
38,0,27.17647059,,,,,,,,,
39,0,28.41176471,,,,,,,,,
40,0,29.64705882,,,,,,,,,
41,0,30.88235294,,,,,,,,,
42,0,32.11764706,,,,,,,,,
43,0,33.35294118,,,,,,,,,
44,0,34.58823529,,,,,,,,,
45,0,35.82352941,,,,,,,,,
46,0,37.05882353,,,,,,,,,
47,0,38.29411765,,,,,,,,,
48,0,39.52941176,,,,,,,,,
49,0,40.76470588,,,,,,,,,
50,0,42,,,,,,,,,
51,0,42,,,,,,,,,
52,0,42,,,,,,,,,
53,0,42,,,,,,,,,
54,0,42,,,,,,,,,
55,0,42,,,,,,,,,
56,0,42,,,,,,,,,
57,0,42,,,,,,,,,
58,0,42,,,,,,,,,
59,0,42,,,,,,,,,
60,0,42,,,,,,,,,
61,0,42,,,,,,,,,
62,0,42,,,,,,,,,
63,0,42,,,,,,,,,
64,0,42,,,,,,,,,
65,0,42,,,,,,,,,
66,0,42,,,,,,,,,
67,0,42,,,,,,,,,
68,0,42,,,,,,,,,
69,0,42,,,,,,,,,
70,0,42,,,,,,,,,
71,0,42,,,,,,,,,
72,0,42,,,,,,,,,
73,0,42,,,,,,,,,
74,0,42,,,,,,,,,
75,0,42,,,,,,,,,
76,0,42,,,,,,,,,
77,0,42,,,,,,,,,
78,0,42,,,,,,,,,
79,0,42,,,,,,,,,
80,0,42,,,,,,,,,
81,0,42,,,,,,,,,
82,0,42,,,,,,,,,
83,0,42,,,,,,,,,
84,0,42,,,,,,,,,
85,0,42,,,,,,,,,
86,0,42,,,,,,,,,
87,0,42,,,,,,,,,
88,0,42,,,,,,,,,
89,0,42,,,,,,,,,
90,0,42,,,,,,,,,
91,0,42,,,,,,,,,
92,0,42,,,,,,,,,
93,0,42,,,,,,,,,
94,0,42,,,,,,,,,
95,0,42,,,,,,,,,
96,0,42,,,,,,,,,
97,0,42,,,,,,,,,
98,0,42,,,,,,,,,
99,0,42,,,,,,,,,
100,0,42,,,,,,,,,
101,0,42,,,,,,,,,
102,0,42,,,,,,,,,
103,0,42,,,,,,,,,
104,0,42,,,,,,,,,
105,0,42,,,,,,,,,
106,0,42,,,,,,,,,
107,0,42,,,,,,,,,
108,0,42,,,,,,,,,
109,0,42,,,,,,,,,
110,0,42,,,,,,,,,
111,0,40.66666667,,,,,,,,,
112,0,39.33333333,,,,,,,,,
113,0,38,,,,,,,,,
114,0,36.66666667,,,,,,,,,
115,0,35.33333333,,,,,,,,,
116,0,34,,,,,,,,,
117,0,32.66666667,,,,,,,,,
118,0,31.33333333,,,,,,,,,
119,0,30,,,,,,,,,
120,0,30,,,,,,,,,
121,0,30,,,,,,,,,
122,0,30,,,,,,,,,
123,0,30,,,,,,,,,
124,0,30,,,,,,,,,
125,0,30,,,,,,,,,
126,0,30,,,,,,,,,
127,0,30,,,,,,,,,
128,0,30,,,,,,,,,
129,0,30,,,,,,,,,
130,0,30,,,,,,,,,
131,0,30,,,,,,,,,
132,0,30,,,,,,,,,
133,0,30,,,,,,,,,
134,0,30,,,,,,,,,
135,0,30,,,,,,,,,
136,0,30,,,,,,,,,
137,0,30,,,,,,,,,
138,0,30,,,,,,,,,
139,0,30,,,,,,,,,
140,0,30,,,,,,,,,
141,0,30,,,,,,,,,
142,0,30,,,,,,,,,
143,0,30,,,,,,,,,
144,0,30,,,,,,,,,
145,0,30,,,,,,,,,
146,0,30,,,,,,,,,
147,0,30,,,,,,,,,
148,0,30,,,,,,,,,
149,0,30,,,,,,,,,
150,0,30,,,,,,,,,
151,0,30,,,,,,,,,
152,0,30,,,,,,,,,
153,0,30,,,,,,,,,
154,0,30,,,,,,,,,
155,0,30,,,,,,,,,
156,0,30,,,,,,,,,
157,0,30,,,,,,,,,
158,0,30,,,,,,,,,
159,0,30,,,,,,,,,
160,0,30,,,,,,,,,
161,0,30,,,,,,,,,
162,0,30,,,,,,,,,
163,0,30,,,,,,,,,
164,0,30,,,,,,,,,
165,0,30,,,,,,,,,
166,0,30,,,,,,,,,
167,0,30,,,,,,,,,
168,0,30,,,,,,,,,
169,0,30,,,,,,,,,
170,0,30,,,,,,,,,
171,0,30,,,,,,,,,
172,0,30,,,,,,,,,
173,0,30,,,,,,,,,
174,0,30,,,,,,,,,
175,0,30,,,,,,,,,
176,0,30,,,,,,,,,
177,0,30,,,,,,,,,
178,0,30,,,,,,,,,
179,0,30,,,,,,,,,
180,0,30,,,,,,,,,
181,0,30,,,,,,,,,
182,0,30,,,,,,,,,
183,0,30,,,,,,,,,
184,0,30,,,,,,,,,
185,0,30,,,,,,,,,
186,0,30,,,,,,,,,
187,0,30,,,,,,,,,
188,0,30,,,,,,,,,
189,0,30,,,,,,,,,
190,0,30,,,,,,,,,
191,0,30,,,,,,,,,
192,0,30,,,,,,,,,
193,0,30,,,,,,,,,
194,0,30,,,,,,,,,
195,0,30,,,,,,,,,
196,0,30,,,,,,,,,
197,0,30,,,,,,,,,
198,0,30,,,,,,,,,
199,0,30,,,,,,,,,
200,0,30,,,,,,,,,30
201,0,31.33333333,,,,,,,,,
202,0,32.66666667,,,,,,,,,
203,0,34,,,,,,,,,
204,0,35.33333333,,,,,,,,,
205,0,36.66666667,,,,,,,,,
206,0,38,,,,,,,,,
207,0,39.33333333,,,,,,,,,
208,0,40.66666667,,,,,,,,,
209,0,42,,,,,,,,,
210,0,42,,,,,,,,,
211,0,42,,,,,,,,,
212,0,42,,,,,,,,,
213,0,42,,,,,,,,,
214,0,42,,,,,,,,,
215,0,42,,,,,,,,,
216,0,42,,,,,,,,,
