733,0,0,0
793,0,0,0
853,0,0,0
913,0,0,0
973,0,0,0
1033,0,0,0
1093,0,0,0
1153,0,0,0
1213,0,0,0
1272,0,0,0
1332,0,0,0
1392,0,0,0
1452,0,0,0
1512,0,0,0
1572,0,0,0
1632,0,0,0
1696,70,0,0
1752,70,0,0
1812,70,0,0
1872,70,0,0
1932,70,0,0
1992,70,0,0
2051,70,0,0
2111,70,0,0
2171,70,0,0
2231,70,0,0
2291,70,0,0
2351,70,0,0
2411,70,0,0
2471,70,0,0
2531,70,0,0
2591,70,0,0
2651,70,0,0
2711,70,0,0
2771,70,0,0
2831,70,0,0
2891,70,0,0
2951,70,0,0
3010,70,0,0
3070,70,0,0
3130,70,0,0
3190,70,0,0
3250,70,0,0
3310,70,0,0
3370,70,0,0
3430,70,0,0
3490,70,0,0
3550,70,0,0
3609,70,0,0
3669,70,0,0
3729,70,0,0
3789,70,0,0
3849,70,0,0
3909,70,0,0
3969,70,0,0
4029,70,0,0
4089,70,0,0
4149,70,0,0
4209,70,0,0
4269,70,0,0
4329,70,0,0
4388,70,0,0
4448,70,0,0
4508,70,0,0
4568,70,0,0
4628,70,0,0
4688,70,0,0
4748,70,0,0
4808,70,0,0
4868,70,0,0
4928,70,0,0
4988,70,0,0
5048,70,0,0
5108,70,0,0
5167,70,0,0
5227,70,0,0
5288,70,0,0
5347,70,0,0
5407,70,0,0
5467,70,0,0
5527,70,0,0
5587,70,0,0
5647,70,0,0
5707,70,0,0
5767,70,0,0
5827,70,0,0
5887,70,0,0
5947,70,0,0
6007,70,0,0
6066,70,0,0
6126,70,0,0
6186,70,0,0
6246,70,0,0
6306,70,0,0
6366,70,0,0
6426,70,0,0
6486,70,0,0
6546,70,0,0
6606,70,0,0
6666,70,0,0
6725,70,0,0
6785,70,0,0
6845,70,0,0
6905,70,0,0
6965,70,0,0
7025,70,0,0
7085,70,0,0
7145,70,0,0
7205,70,0,0
7265,70,0,0
7325,70,0,0
7385,70,0,0
7445,70,0,0
7504,70,0,0
7564,70,0,0
7624,70,0,0
7684,70,0,0
7744,70,0,0
7804,70,0,0
7864,70,0,0
7924,70,0,0
7984,70,0,0
8044,70,0,0
8104,70,0,0
8164,70,0,0
8224,70,0,0
8284,70,0,0
8344,70,0,0
8404,70,0,0
8464,70,0,0
8523,70,0,0
8583,70,0,0
8643,70,0,0
8712,70,0,0
8763,70,0,0
8823,70,0,0
8883,70,0,0
8943,70,0,0
9003,70,0,0
9062,70,0,0
9122,70,0,0
9182,70,0,0
9242,70,0,0
9302,70,0,0
9362,70,0,0
9422,70,0,0
9482,70,0,0
9542,70,0,0
9602,70,0,0
9662,70,0,0
9722,70,0,0
9782,70,0,0
9841,70,0,0
9901,70,0,0
9961,70,0,0
10021,70,0,0
10081,70,0,0
10141,70,0,0
10201,70,0,0
10261,70,0,0
10321,70,0,0
10381,70,0,0
10441,70,0,0
10501,70,0,0
10561,70,0,0
10621,70,0,0
10681,70,0,0
10741,70,0,0
10801,70,0,0
10860,70,0,0
10920,70,0,0
10980,70,0,0
11040,70,0,26
11100,70,24,27
11160,70,24,32
11220,70,55,67
11280,70,90,103
11340,70,130,144
11400,70,174,188
11459,70,217,231
11519,70,260,279
11579,70,303,322
11639,70,351,371
11699,70,405,463
11759,255,570,610
11819,255,661,669
11879,255,681,687
11939,255,686,691
11999,255,688,692
12059,255,687,691
12119,255,684,689
12179,255,685,689
12238,255,687,688
12298,255,685,685
12358,255,684,687
12418,255,686,689
12478,255,683,688
12538,255,686,684
12598,255,686,690
12658,255,682,689
12719,255,684,688
12778,255,686,686
12838,255,685,689
12898,255,682,686
12958,255,687,687
13018,255,686,690
13078,255,683,687
13138,255,684,688
13197,255,686,685
13257,255,683,687
13317,255,685,687
13377,255,687,685
13437,255,684,688
13497,255,684,685
13557,255,686,687
13617,255,684,688
13677,255,685,686
13737,255,686,688
13797,255,683,688
13856,255,681,688
13916,255,685,688
13976,255,684,687
14036,255,682,687
14096,255,685,685
14156,255,683,686
14216,255,683,686
14276,255,685,688
14336,255,684,689
14396,255,682,686
14456,255,686,686
14516,255,685,687
14575,255,683,687
14635,255,683,687
14695,255,685,687
14755,255,683,688
14815,255,684,686
14875,255,686,684
14935,255,683,688
14995,255,681,686
15055,255,686,687
15115,255,683,685
15175,255,681,687
15235,255,686,685
15295,255,683,687
15354,255,681,686
15414,255,685,686
15475,255,681,686
15534,255,675,678
15594,255,664,667
15654,255,654,656
15714,255,645,647
15774,255,634,637
15834,255,625,626
15894,255,616,617
15954,255,606,607
16014,255,597,597
16074,255,587,588
16134,255,578,577
16194,255,568,567
16254,255,559,558
16313,255,551,549
16373,255,541,539
16433,255,533,530
16493,255,522,521
16553,255,513,511
16613,255,505,502
16673,255,496,493
16733,255,487,484
16793,255,479,475
16853,255,470,466
16912,255,462,458
16972,255,452,448
17032,255,445,439
17092,255,436,430
17152,255,427,422
17212,255,419,413
17272,255,410,404
17332,255,404,397
17392,255,394,387
17452,255,387,379
17512,255,378,371
17572,255,370,363
17631,255,363,354
17691,255,355,346
17751,255,346,338
17811,255,340,330
17871,255,332,322
17931,255,323,314
17991,255,317,306
18051,255,309,298
18111,255,301,290
18171,255,294,283
18231,255,287,275
18291,255,279,267
18351,255,272,259
18411,255,266,252
18471,255,258,245
18531,255,251,237
18591,255,244,230
18650,255,237,222
18710,255,230,215
18770,255,223,207
18830,255,216,200
18890,255,210,193
18950,255,203,186
19010,255,196,179
19070,255,190,172
19130,255,183,164
19190,255,177,157
19249,255,170,151
19309,255,165,144
19369,255,158,137
19429,255,152,130
19489,255,145,123
19549,255,140,117
19609,255,135,110
19669,255,128,103
19731,255,122,97
19789,255,116,90
19849,255,111,83
19909,255,105,76
19969,255,99,70
20028,255,94,65
20088,255,88,58
20148,255,83,52
20208,255,78,46
20268,255,72,41
20328,255,68,34
20388,255,63,30
20448,255,57,23
20508,255,52,22
20568,255,48,25
20628,255,42,0
20688,255,38,0
20747,255,33,0
20808,255,30,0
20868,255,24,0
20928,255,21,0
20987,255,20,0
21047,255,25,0
21107,255,0,0
21167,255,0,0
21227,255,0,0
21287,255,0,0
21347,255,0,0
21407,255,0,0
21467,255,0,0
21527,255,0,0
21587,255,0,0
21646,255,0,0
21707,255,0,0
21766,70,0,0
21826,70,0,0
21886,70,0,0
21946,70,0,0
22006,70,0,0
22066,70,0,0
22126,70,0,0
22186,70,0,0
22246,70,0,0
22306,70,0,0
22365,70,0,0
22426,70,0,0
22485,70,0,0
22545,70,0,0
22605,70,0,0
22665,70,0,0
22725,70,0,0
22785,70,0,0
22845,70,0,0
22905,70,0,0
22965,70,0,0
23025,70,0,0
23085,70,0,0
23145,70,0,0
23204,70,0,0
23265,70,0,0
23324,70,0,0
23384,70,0,0
23444,70,0,0
23504,70,0,0
23564,70,0,0
23624,70,0,0
23684,70,0,0
23744,70,0,0
23804,70,0,0
23864,70,0,0
23923,70,0,0
23984,70,0,0
24043,70,0,0
24103,70,0,0
24163,70,0,0
24223,70,0,0
24283,70,0,0
24343,70,0,0
24403,70,0,0
24463,70,0,0
24523,70,0,0
24583,70,0,0
24643,70,0,0
